Activity ID,Activity Date,Month,Day,Year,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
2407844560,"May 30, 2019, 12:32:05 AM",5,30,2019,Evening Ride,Ride,,1258,5.77,,FALSE,,activities/2407844560.gpx,72.57479858,,,1248,5769.899902,7.800000191,,30.68243599,13.98239994,271.5,295.2000122,7.699999809,0.289433092,,,,,,,,69.54220581,96.7693634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407995930,"May 30, 2019, 2:49:53 AM",5,30,2019,Night Ride,Ride,,916,4.38,,FALSE,,activities/2407995930.gpx,72.57479858,,,897,4384.600098,7.199999809,,14.07069016,31.17070007,275,295.2999878,6.199999809,-0.390001357,,,,,,,,57.10948181,57.11835098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410590619,"May 31, 2019, 12:00:40 AM",5,31,2019,Today was sub-par except for this run ,Run,,3296,11.47,,FALSE,,activities/2562761631.fit.gz,72.57479858,,,3241,11475.40039,4.599999905,,,45.79999924,274.2999878,295.1000061,7.400000095,-0.008714293,,,85,81.57196045,,,,,902,,,,,,,,,,,,,,,,,,,11524.2998,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2412722211,"May 31, 2019, 9:00:01 PM",5,31,2019,Afternoon Run,Run,,3604,9.99,,FALSE,,activities/2564970827.fit.gz,72.57479858,,,3306,9996.299805,4.199999809,,,136.6569977,272.2999878,304.5,24.10000038,-0.017006293,,,106,78.11478424,,,,,778,,,,,,,,,,,,,,,,,,,10377.59961,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2412729970,"May 31, 2019, 9:12:38 PM",5,31,2019,Afternoon Ride,Ride,4x commute,3600,19.31,,TRUE,,,72.57479858,,,3600,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414946889,"Jun 1, 2019, 3:01:44 PM",6,1,2019,Morning Run with Jessica ,Run,10+ mins of walking/resting. Stomach issues. ,4228,11.28,,FALSE,,activities/2567276689.fit.gz,72.57479858,,,3429,11286.2998,4.099999905,,,50.04000092,274.2999878,296.7000122,10.5,-0.008860299,,,86,80.43443298,,,,,891,,,,,,,,,,,,,,,,,,,11341.7998,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2440041593,"Jun 9, 2019, 12:45:36 PM",6,9,2019,Bridge by Big Creek-Gap miles 0.8-4.0/12.3,Hike,Didn’t record first 30 min. Total climb 2200’. Could have done it in 2-2.5 hours but didn’t tell dad that. ,10735,5.82,,FALSE,,activities/2593273201.fit.gz,72.57479858,,,8986,5824.700195,1.200000048,,,,1002.400024,1577.699951,16.70000076,9.876903534,,,79,63.05522156,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2440042036,"Jun 9, 2019, 8:37:56 PM",6,9,2019,Laurel Gap-Pin Oak push miles 8.3-12.3/12.3,Hike,"Feet were more raisins than raisins are. Unplanned 4 miles and my feet were throbbing. 
Crushed the downhill. Net -1000ft. 
3-day mileage ~30",7130,6.83,,FALSE,,activities/2593273619.fit.gz,72.57479858,,,6960,6837.399902,2.099999905,,154.3604736,,1348.099976,1732.900024,36.29999924,-4.614326954,,,79,53.34154892,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2440050261,"Jun 7, 2019, 4:36:38 PM",6,7,2019,Balsam-Laurel Gap Miles 2.3-4.0/10.1,Hike,,4301,3.03,,FALSE,,activities/2593272447.fit.gz,72.57479858,,,3698,3031.199951,1.200000048,,184.5800018,,1545.300049,1733,18,3.767484903,,,79,58.07988739,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2440050413,"Jun 7, 2019, 9:14:55 PM",6,7,2019,Gap-Mt Sterling miles 8.3-10.1/10.1,Hike,,4557,3.01,,FALSE,,activities/2593272665.fit.gz,72.57479858,,,3861,3017.100098,1.299999952,,228.4799957,,1577.699951,1775,18.79999924,6.539391994,,,79,58.05829239,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2440050558,"Jun 7, 2019, 10:39:17 PM",6,7,2019,Water Run else we die. ,Run,I was throttled by this point. Overheating and a bit lightheaded. ,1529,1.22,,FALSE,,activities/2593272852.fit.gz,72.57479858,,,1226,1226.599976,3.400000095,,,,1685.099976,1779.699951,22,0.668514609,,,89,57.86314392,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2445452686,"Jun 7, 2019, 3:40:00 PM",6,7,2019,0.0-2.3,Hike,,7200,3.7,,FALSE,,,72.57479858,,,7200,,,,,,,,,0,,,,,,,,,330.0670776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2445455141,"Jun 7, 2019, 6:00:00 PM",6,7,2019,4.3-8.3,Hike,,10800,6.43,,FALSE,,,,,,10800,,,,,,,,,0,,,,,,,,,574.0297241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2445458477,"Jun 8, 2019, 2:00:36 PM",6,8,2019,Mt sterling to walnut bottom ,Hike,,12600,9.65,,FALSE,,,72.57479858,,,12600,9656.099609,,,,,,,,0,,,,,,,,,861.0446167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2445462468,"Jun 9, 2019, 5:30:00 PM",6,9,2019,4-8.3,Hike,,9600,6.43,,FALSE,,,,,,9600,,,,,,,,,0,,,,,,,,,574.0297241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2445464905,"Jun 10, 2019, 6:26:00 PM",6,10,2019,Laurel falls ,Hike,,5400,4.18,,FALSE,,,,,,5400,,,,,,,,,0,,,,,,,,,373.1193237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2447917461,"Jun 13, 2019, 8:50:03 PM",6,13,2019,Excited 🎉,Run,"Yeah I went for it. I think a life goal is that KOM. Too bad people are fast. 

Felt so happy but the heat got me quickly. Not recovered from hiking I think. Weighed myself and I’m down a few lbs. but mountains made those hills feel like nothing ",3051,8.94,,FALSE,,activities/2601385204.fit.gz,72.57479858,,,2740,8946.900391,5,,,124.2030029,274.7999878,304.3999939,19.39999962,-0.053649869,,,86,78.66876221,,,,,703,,,,,,,,,,,,,,,,,,,9261.200195,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2450246120,"Jun 14, 2019, 8:45:16 PM",6,14,2019,No plan,Run,"Didn’t mean for those 9’s but I was feeling relaxed so it’s fine 
Quads are pretty empty ",4608,13.16,,FALSE,,activities/2603789013.fit.gz,72.57479858,,,4233,13168,4.199999809,,,74.33999634,265.2999878,294.7000122,35.29999924,0.000759417,,,82,78.45749664,,,,,1026,,,,,,,,,,,,,,,,,,,13326.7002,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2450261775,"Jun 14, 2019, 9:48:29 PM",6,14,2019,Afternoon Ride,Ride,"2x commute 
1x meis lunch ",2100,9.65,,FALSE,,,72.57479858,,,2100,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451775113,"Jun 15, 2019, 12:51:18 PM",6,15,2019,Morning Run,Run,,1595,5,,FALSE,,activities/2605377948.fit.gz,72.57479858,,,1532,5008.799805,4.599999905,,,30.87999916,273.7000122,295.1000061,6.800000191,0,,,82,79.3366394,,,,,389,,,,,,,,,,,,,,,,,,,5057,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2452274322,"Jun 15, 2019, 2:24:51 PM",6,15,2019,It’s Saturday ,Ride,,2186,6.71,,FALSE,,activities/2452274322.gpx,72.57479858,,,1772,6713.899902,10.69999981,,31.72017479,38.02019882,271,286.8999939,10.30000019,-0.093835175,,,,,,,,60.69134903,119.9126587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452609045,"Jun 15, 2019, 5:28:13 PM",6,15,2019,Campus hammocking,Ride,,1500,6.43,,FALSE,,,72.57479858,,,1500,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455776818,"Jun 16, 2019, 4:59:18 PM",6,16,2019,Charlie said I hate myself. He doesn’t run. ,Run,"Not even amazing but happy. 
4 8 12 16 12 8 4
6:15 goal, 6:30 for the mile. Water breaks on way down. 
lol @ elevation profile ",3694,10.88,,FALSE,,activities/2609536925.fit.gz,72.57479858,,,3241,10882.90039,6,,,17.6114006,273.6000061,288.7000122,6.400000095,-0.006432109,,,93,82.49203491,,,,,832,,,,,,,,,,,,,,,,,,,10910,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2458707445,"Jun 17, 2019, 8:51:46 PM",6,17,2019,Of course it rained ,Run,Getting better at this talking and running thing,3051,8.94,,FALSE,,activities/2612571585.fit.gz,72.57479858,,,2893,8944.5,4.800000191,,,122.7060013,275,305,21.10000038,0,,,86,78.09471893,,,,,690,,,,,,,,,,,,,,,,,,,9302.400391,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2458924796,"Jun 17, 2019, 11:41:03 PM",6,17,2019,Dodging raindrops with Charlie ,Ride,,2100,11.58,,FALSE,,,72.57479858,,,2100,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461490952,"Jun 18, 2019, 9:10:11 PM",6,18,2019,Afternoon Run,Run,The potential for evening field work and an occupied track kept this short ,1088,4.05,,FALSE,,activities/2615437206.fit.gz,72.57479858,,,1036,4054.600098,6,,,26.36000061,273.6000061,292.2000122,8.100000381,-0.046860356,,,119,82.8328476,,,,,315,,,,,,,,,,,,,,,,,,,4082.800049,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2466950578,"Jun 19, 2019, 8:38:00 PM",6,19,2019,Moore with Ellen,Walk,,4200,4.82,,FALSE,,,,,,4200,,,,,,,,,0,,,,,,,,,430.5223083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,
2477837992,"Jun 24, 2019, 9:36:02 PM",6,24,2019,Ada Hayden with Charie,Ride,Ugh I lost my running motivation ,2315,12.01,,FALSE,,activities/2477837992.gpx,72.57479858,,2315,2315,12018.7002,11.30000019,,52.32258224,52.52259827,272.5,295.1000061,16.10000038,-0.001664073,,,,,,,,80.95458221,208.9620361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480713830,"Jun 25, 2019, 11:00:36 PM",6,25,2019,"Cruise motivation low, track motivation high",Run,"Just don’t feel like getting out and cruising town. 7 days off was ick. 
3x800 @ 5:18, 5:57, 6:23",2134,5.65,,FALSE,,activities/2635345046.fit.gz,72.57479858,,2134,1750,5657,6.199999809,,,15.65709972,273.6000061,288.7999878,6.300000191,0.022980379,,,91,78.1978302,,,,,442,,,,,,,,,,,,,,,,,,,5684.399902,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2480720319,"Jun 25, 2019, 10:24:50 PM",6,25,2019,Moore reading ,Ride,,1200,4.02,,FALSE,,,72.57479858,,1200,1200,4023.368164,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483572345,"Jun 27, 2019, 12:05:14 AM",6,27,2019,Successful and not too warm ,Run,"8:00 -> 6:15 -> 7:15 progress :15/mi every 0.25
Missed the bottom, otherwise pretty solid 👏🏼",2090,6.98,,FALSE,,activities/2638272233.fit.gz,72.57479858,,2090,1925,6983.600098,4.699999809,,,16.86000061,273.6000061,290,7.800000191,-0.018615041,,,86,82,,,,,530,,,,,,,,,,,,,,,,,,,7023.5,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2486230612,"Jun 28, 2019, 12:55:13 AM",6,28,2019,Track keeps rollin,Run,"8x(200on, 200off)
Was indecisive about goal paces so it ended up:
5:53-6:29 on, 7:22-7:45 off
34s kick for the last “off”
13:12 2mi just to note. 
Having soccer teams there practicing every night has been motivating. ",1642,5.41,,FALSE,,activities/2641005520.fit.gz,72.57479858,,1642,1500,5412.200195,6,,,19.86669922,273.6000061,288.7999878,8.300000191,-0.042496581,,,96,81.15493774,,,,,413,,,,,,,,,,,,,,,,,,,5446.399902,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2488512609,"Jun 29, 2019, 12:26:11 AM",6,29,2019,Exploring with Charlie ,Ride,Ames’ greenbelts continue to surprise me 👍🏼,3734,18.32,,FALSE,,activities/2488512609.gpx,72.57479858,,3734,3715,18321.30078,12.10000038,,125.5330811,126.4329987,275,316.2999878,22.20000076,-0.004912315,,,,,,,,81.099617,335.9328003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488516374,"Jun 28, 2019, 11:52:53 PM",6,28,2019,Weekly commuting + lunch ,Ride,,6000,27.35,,TRUE,,,72.57479858,,6000,6000,27358.90234,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490253833,"Jun 29, 2019, 3:15:10 PM",6,29,2019,Farmers market spin with Charlie ,Ride,,1500,6.43,,FALSE,,,72.57479858,,1500,1500,6437.388672,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491411314,"Jun 30, 2019, 3:08:10 AM",6,30,2019,First run with a headlamp!!,Run,Spend enough time with Jessica (~2.5 hours) and you end up running at weird times in weird places ,1205,3.22,,FALSE,,activities/2646358027.fit.gz,72.57479858,,1205,1192,3222.899902,3.900000095,,187,204,274.7999878,300.3999939,32.90000153,0.003102796,,,,81,,175,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2491444763,"Jun 30, 2019, 3:51:41 AM",6,30,2019,We also biked,Ride,,3600,14.96,,FALSE,,,72.57479858,,3600,3600,14966.92871,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493993268,"Jun 30, 2019, 11:25:44 PM",6,30,2019,All aboard the heat train,Run,"4x400, 800 recovery
77, 78, 77, 72
Feels like 101 🔥
Extra 3’ after the 3rd",2765,7.08,,FALSE,,activities/2649142049.fit.gz,72.57479858,,2765,2026,7079.600098,7,,,18.86000061,273.6000061,288.8999939,8.199999809,-0.057912875,,,95,79.97983551,,,,,540,,,,,,,,,,,,,,,,,,,7108.899902,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2496624279,"Jul 2, 2019, 12:20:25 AM",7,2,2019,Testing,Run,,2271,8.07,,FALSE,,activities/2651907934.fit.gz,72.57479858,,2271,2131,8072.399902,4.599999905,,,48.18000031,272.6000061,293.8999939,8.5,-0.032208513,,,85,81.63964081,,,,,626,,,,,,,,,,,,,,,,,,,8122.700195,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2501864945,"Jul 3, 2019, 7:26:16 PM",7,3,2019,Biwabik mines 🎉,Run,Legs are a bit shot,2230,6.46,,FALSE,,activities/2657302823.fit.gz,72.57479858,,2230,2055,6464,5,,107.5500031,,427.2000122,489.6000061,24.60000038,0.00154703,,,88,76.85466766,,,,,501,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2503690877,"Jul 4, 2019, 12:02:45 PM",7,4,2019,Morning Run,Run,,722,1,,FALSE,,activities/2659167734.fit.gz,72.57479858,,722,614,1005.200012,3.599999905,,,,440.3999939,444.8999939,2.799999952,0,,,80,68.42685699,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2503691159,"Jul 4, 2019, 12:32:49 PM",7,4,2019,Morning Run,Run,,487,1.34,,FALSE,,activities/2659168016.fit.gz,72.57479858,,487,487,1339.5,3.099999905,,,,439.6000061,449.7999878,3.099999905,-0.209033221,,,80,78.4793396,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2503691600,"Jul 4, 2019, 1:23:09 PM",7,4,2019,Biwabik 5k: 19:47 🎉,Run,"When Lucas says you can run sub-20, you run sub 20. 3rd overall. Winner: 18:17. 
2nd 5k - last one was this 3 years ago. 1:48 improvement on that time. Neat. ",1233,5,,FALSE,,activities/2659168440.fit.gz,72.57479858,,1233,1201,5006.100098,5.5,,,,415.8999939,447.3999939,5.199999809,0.017978067,,,92,84.74581909,,,,,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2506467018,"Jul 5, 2019, 1:37:48 PM",7,5,2019,BEAUTIFUL I didn’t want to stop ,Run,"Mesabi Trail. Exploring and sightseeing.
No breaks on the return. ",7094,21.12,,FALSE,,activities/2662027973.fit.gz,72.57479858,,7094,6742,21125.5,5.699999809,,,,416.7000122,456.2000122,10.89999962,0,,,82,79.25395203,,,,,1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2510370212,"Jul 6, 2019, 11:54:18 PM",7,6,2019,Boom,Run,And I thought I was sore ha,2937,10.06,,FALSE,,activities/2665966662.fit.gz,72.57479858,,2937,2838,10068.40039,5.099999905,,,,266,299.6000061,4.699999809,0.001986413,,,86,81.90572357,,,,,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2513489853,"Jul 7, 2019, 8:31:00 PM",7,7,2019,With Hannah ,Walk,,4800,5.63,,FALSE,,,,,4800,4800,5632.715332,,,,,,,,0,,,,,,,,,502.276001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2513515528,"Jul 8, 2019, 12:37:07 AM",7,8,2019,Quick spin,Run,,921,3.59,,FALSE,,activities/2669164824.fit.gz,72.57479858,,921,911,3589.699951,5,,,30.47999954,275,295.2000122,7.800000191,-0.072429448,,,85,81.86637115,,,,,275,,,,,,,,,,,,,,,,,,,3622.699951,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2515724057,"Jul 8, 2019, 8:00:59 PM",7,8,2019,Nope. ,Run,"Bonked in the heat. 5’ walk at hach
Lost 3 lbs on run. ",3339,9.69,,FALSE,,activities/2671399301.fit.gz,72.57479858,,3339,2886,9695.5,4.5,,,51.38330078,275,310.6000061,5.800000191,-0.008251251,,,85,80.18354034,,,,,763,,,,,,,,,,,,,,,,,,,9746.900391,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2519010258,"Jul 9, 2019, 10:50:51 PM",7,9,2019,Library,Ride,Phone didn’t work ,1500,7.08,,FALSE,,,72.57479858,,1500,1500,7081.12793,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519280168,"Jul 10, 2019, 1:03:25 AM",7,10,2019,Rest day but “The Nature Fix” got me outside ,Walk,,2478,3.6,,FALSE,,activities/2674937531.fit.gz,72.57479858,,2478,2478,3608.600098,2.400000095,,34.21666718,37.01670074,273.8999939,295.1000061,12.10000038,-0.077592418,,,108,53.06409836,,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,
2520216691,"Jul 10, 2019, 11:29:12 AM",7,10,2019,Jessica’s runs always have “easy” in them when she runs with me,Run,,2726,8.09,,FALSE,,activities/2675899067.fit.gz,72.57479858,,2726,2401,8091.799805,4.599999905,,,45.19670105,270.7999878,285.8999939,4.699999809,-0.049432758,,,85,81.26255035,,,,,642,,,,,,,,,,,,,,,,,,,8134.200195,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2522105930,"Jul 11, 2019, 1:34:50 AM",7,11,2019,Ada Hayden reading,Ride,An hour with The Nature Fix,2100,11.58,,FALSE,,,72.57479858,,2100,2100,11587.2998,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522937005,"Jul 11, 2019, 11:20:24 AM",7,11,2019,AM jog,Run,,1980,6.55,,FALSE,,activities/2678679102.fit.gz,72.57479858,,1980,1946,6553.200195,3.900000095,,,38.18000031,272.8999939,295.2000122,6.099999905,-0.039675273,,,83,80.73667908,,,,,516,,,,,,,,,,,,,,,,,,,6594,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2524701068,"Jul 11, 2019, 11:45:00 PM",7,11,2019,Same as yesterday ,Ride,,2400,12.87,,FALSE,,,72.57479858,,2400,2400,12874.77734,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525552389,"Jul 12, 2019, 11:23:27 AM",7,12,2019,Silky smooth 60’s,Run,"4x(800, 400r) - 6:00/mi goal
2:50, 2:52, 3:00, 3:05",2061,6.61,,FALSE,,activities/2681400046.fit.gz,72.57479858,,2061,1826,6613.600098,5.400000095,,,15.39330006,273.6000061,289.5,7.900000095,-0.003024072,,,90,82.08843231,,,,,505,,,,,,,,,,,,,,,,,,,6652.700195,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2526713699,"Jul 12, 2019, 8:38:26 PM",7,12,2019,Weekly commute ,Ride,4x commute ,3600,19.31,,TRUE,,,72.57479858,,3600,3600,19312.16602,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528503631,"Jul 13, 2019, 12:04:51 PM",7,13,2019,4x Peggy’s ,Run,Ran 3 with some other guys doing 9 laps 🤯,6819,16.34,,FALSE,,activities/2684473018.fit.gz,72.57479858,,6819,6123,16342.7002,4.099999905,,,356.0700073,273.3999939,300.7000122,26.79999924,-0.016521137,,,110,77.64087677,,,,,1228,,,,,,,,,,,,,,,,,,,17785.69922,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2532871203,"Jul 14, 2019, 8:20:00 PM",7,14,2019,HTT: Slater to Madrid with Hannah ,Ride,Warmmmm,5100,25.75,,FALSE,,,72.57479858,,5100,5100,25749.55469,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535522879,"Jul 15, 2019, 11:38:17 PM",7,15,2019,Legs felt weirdddd,Run,"Couldn’t progress the whole thing. 
Diaphragm locked at 5. 
Heat tolerance and fitness definitely improving. ",2877,9.68,,FALSE,,activities/2691722559.fit.gz,72.57479858,,2877,2725,9684,4.800000191,,,43.83670044,273.8999939,296.7000122,5.900000095,-0.004130525,,,87,80.69256592,,,,,762,,,,,,,,,,,,,,,,,,,9734.299805,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2538115458,"Jul 16, 2019, 7:50:56 PM",7,16,2019,Afternoon Run,Run,,2347,8.1,,FALSE,,activities/2694379699.fit.gz,72.57479858,,2347,2257,8106.799805,4.599999905,,,28.63999939,270.7999878,284.3999939,4.800000191,-0.048107762,,,84,81.87545013,,,,,633,,,,,,,,,,,,,,,,,,,8126.899902,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2541250288,"Jul 17, 2019, 9:35:18 PM",7,17,2019,First was the slowest,Run,"8x13th hill
Extra 2min at 4th, 45s at 6th
Faster second set 🎉",3142,10.04,,FALSE,,activities/2697591205.fit.gz,72.57479858,,3142,2802,10039.5,5.300000191,,,119.4700012,272.6000061,289.2999878,4.699999809,-0.011952787,,,87,80.34255219,,,,,788,,,,,,,,,,,,,,,,,,,10185.2998,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2545083726,"Jul 19, 2019, 11:26:59 AM",7,19,2019,Easy jog,Run,Moving the legs,1636,4.86,,FALSE,,activities/2701530931.fit.gz,72.57479858,,1636,1570,4862.899902,3.799999952,,,31.86000061,271.2999878,284.7999878,6,-0.028789405,,,82,79.30947876,,,,,379,,,,,,,,,,,,,,,,,,,4898.100098,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2546106638,"Jul 19, 2019, 6:14:45 PM",7,19,2019,Weekly commute ,Ride,5x commute ,6000,24.14,,TRUE,,,72.57479858,,6000,6000,24140.20898,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548135659,"Jul 20, 2019, 1:41:22 PM",7,20,2019,Crewing 🤠,Run,On the toastiest day of the year,4052,11.36,,FALSE,,activities/2704674523.fit.gz,72.57479858,,4052,3631,11368.59961,3.5,,,44.52000046,274.7000122,296.7000122,6.400000095,-0.018471932,,,84,80.89306641,,,,,877,,,,,,,,,,,,,,,,,,,11413.7002,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2552227600,"Jul 21, 2019, 8:47:48 PM",7,21,2019,Car problems get me worked up ,Run,"and nix the long run
Climbing the ladder ",2645,8.1,,FALSE,,activities/2708913218.fit.gz,72.57479858,,2645,2402,8106.799805,7.900000095,,,125.9670029,273.3999939,304.8999939,23.39999962,-0.027137712,,,88,79.67744446,,,,,631,,,,,,,,,,,,,,,,,,,8487.799805,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
2560843074,"Jul 25, 2019, 12:54:18 AM",7,25,2019,Corrupt file?,Run,"Darn. I would have pr’d two segments. 
Nice run up to Ada Hayden. 
Been lazy this week. ",2110,7.56,,FALSE,,,72.57479858,,2110,2110,7563.899902,,,,,,,,0,,,,,,,,,674.4849243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4463284,,,,,,,,,,
2567057916,"Jul 27, 2019, 12:10:42 PM",7,27,2019,Shakin out the travel ,Run,Not humid is my new favorite thing ,1822,5.24,,FALSE,,activities/2724202269.fit.gz,72.57479858,,1822,1762,5245.100098,3.5,,,,1704.400024,1738.800049,14.30000019,-0.053383157,,,81,77.94482422,,,,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321881,,,,,,,,,,
